project_id,task_id,template_id,task_name,start_date,end_date,owner,location,status,risk,sla_due,dependency
PROJ-00289,TASK-001056,TEMPLATE-009,Power Backup Setup - Testing,2025-05-07,2025-05-14,Patrick Downs,Hyderabad,Not Started,High,2025-05-16,TASK-001055
PROJ-00289,TASK-001057,TEMPLATE-009,Power Backup Setup - Handover,2025-05-07,2025-05-08,Patricia Herman,Delhi,In Progress,High,2025-05-16,TASK-001056
PROJ-00290,TASK-001058,TEMPLATE-007,Site Acceptance Test - Survey,2025-06-08,2025-06-15,David Wright,Mumbai,In Progress,High,2025-06-17,TASK-001057
PROJ-00290,TASK-001059,TEMPLATE-007,Site Acceptance Test - Excavation,2025-06-08,2025-06-15,Elizabeth Foley,Bangalore,Not Started,High,2025-06-17,TASK-001058
PROJ-00290,TASK-001060,TEMPLATE-007,Site Acceptance Test - Cable Laying,2025-06-08,2025-06-14,Jennifer Henderson,Delhi,Not Started,Medium,2025-06-17,TASK-001059
PROJ-00290,TASK-001061,TEMPLATE-007,Site Acceptance Test - Testing,2025-06-08,2025-06-14,Samantha Davis,Chennai,Not Started,Low,2025-06-17,TASK-001060
PROJ-00290,TASK-001062,TEMPLATE-007,Site Acceptance Test - Handover,2025-06-08,2025-06-09,Mary Griffin,Mumbai,In Progress,Medium,2025-06-17,TASK-001061
PROJ-00291,TASK-001063,TEMPLATE-009,Power Backup Setup - Survey,2025-04-10,2025-04-11,Tracey Marsh,Hyderabad,In Progress,Medium,2025-04-19,TASK-001062
PROJ-00291,TASK-001064,TEMPLATE-009,Power Backup Setup - Excavation,2025-04-10,2025-04-14,Sarah Johnson,Bangalore,Delayed,High,2025-04-19,TASK-001063
PROJ-00291,TASK-001065,TEMPLATE-009,Power Backup Setup - Cable Laying,2025-04-10,2025-04-14,Jay White,Bangalore,Completed,Low,2025-04-19,TASK-001064
PROJ-00291,TASK-001066,TEMPLATE-009,Power Backup Setup - Testing,2025-04-10,2025-04-14,Nancy Ross,Mumbai,Not Started,High,2025-04-19,TASK-001065
PROJ-00291,TASK-001067,TEMPLATE-009,Power Backup Setup - Handover,2025-04-10,2025-04-16,Zoe Gonzalez,Hyderabad,Not Started,High,2025-04-19,TASK-001066
PROJ-00292,TASK-001068,TEMPLATE-010,Site Acceptance Test - Survey,2024-07-01,2024-07-02,Dylan Webb,Mumbai,Completed,High,2024-07-13,TASK-001067
PROJ-00292,TASK-001069,TEMPLATE-010,Site Acceptance Test - Excavation,2024-07-01,2024-07-03,Andrew May,Chennai,Completed,High,2024-07-13,TASK-001068
PROJ-00292,TASK-001070,TEMPLATE-010,Site Acceptance Test - Cable Laying,2024-07-01,2024-07-03,Jonathan Smith,Chennai,Delayed,Medium,2024-07-13,TASK-001069
PROJ-00293,TASK-001071,TEMPLATE-007,Site Acceptance Test - Survey,2025-04-16,2025-04-23,Derek Henry,Mumbai,Delayed,Low,2025-04-25,TASK-001070
PROJ-00293,TASK-001072,TEMPLATE-007,Site Acceptance Test - Excavation,2025-04-16,2025-04-21,Jessica Bautista,Delhi,In Progress,High,2025-04-25,TASK-001071
PROJ-00293,TASK-001073,TEMPLATE-007,Site Acceptance Test - Cable Laying,2025-04-16,2025-04-20,Charles Turner,Hyderabad,Completed,High,2025-04-25,TASK-001072
PROJ-00293,TASK-001074,TEMPLATE-007,Site Acceptance Test - Testing,2025-04-16,2025-04-18,Ronnie Robbins,Chennai,Completed,Low,2025-04-25,TASK-001073
PROJ-00293,TASK-001075,TEMPLATE-007,Site Acceptance Test - Handover,2025-04-16,2025-04-21,Ryan Brooks,Hyderabad,In Progress,Low,2025-04-25,TASK-001074
PROJ-00294,TASK-001076,TEMPLATE-001,5G Tower Installation - Survey,2025-06-13,2025-06-14,Nicole Johnson,Hyderabad,Delayed,High,2025-06-17,TASK-001075
PROJ-00294,TASK-001077,TEMPLATE-001,5G Tower Installation - Excavation,2025-06-13,2025-06-14,Pam Johnson,Chennai,In Progress,High,2025-06-17,TASK-001076
PROJ-00294,TASK-001078,TEMPLATE-001,5G Tower Installation - Cable Laying,2025-06-13,2025-06-15,Greg Cooper,Delhi,Delayed,High,2025-06-17,TASK-001077
PROJ-00294,TASK-001079,TEMPLATE-001,5G Tower Installation - Testing,2025-06-13,2025-06-14,Ian Luna,Delhi,In Progress,Low,2025-06-17,TASK-001078
PROJ-00294,TASK-001080,TEMPLATE-001,5G Tower Installation - Handover,2025-06-13,2025-06-15,Julie Edwards,Delhi,Not Started,Low,2025-06-17,TASK-001079
PROJ-00295,TASK-001081,TEMPLATE-010,Site Acceptance Test - Survey,2025-02-28,2025-03-01,Lucas Harrington,Hyderabad,Delayed,High,2025-03-12,TASK-001080
PROJ-00295,TASK-001082,TEMPLATE-010,Site Acceptance Test - Excavation,2025-02-28,2025-03-09,Jessica Banks,Mumbai,Completed,High,2025-03-12,TASK-001081
PROJ-00295,TASK-001083,TEMPLATE-010,Site Acceptance Test - Cable Laying,2025-02-28,2025-03-02,Gary Jones,Chennai,Not Started,Low,2025-03-12,TASK-001082
PROJ-00296,TASK-001084,TEMPLATE-010,Site Acceptance Test - Survey,2025-04-15,2025-04-23,Randall Alvarado,Chennai,Completed,Low,2025-04-27,TASK-001083
PROJ-00296,TASK-001085,TEMPLATE-010,Site Acceptance Test - Excavation,2025-04-15,2025-04-19,Miguel Hamilton,Mumbai,Completed,High,2025-04-27,TASK-001084
PROJ-00296,TASK-001086,TEMPLATE-010,Site Acceptance Test - Cable Laying,2025-04-15,2025-04-17,Danielle Anderson,Delhi,Completed,Medium,2025-04-27,TASK-001085
PROJ-00297,TASK-001087,TEMPLATE-008,Power Backup Setup - Survey,2025-05-08,2025-05-10,Steven Austin,Hyderabad,Completed,High,2025-05-13,TASK-001086
PROJ-00297,TASK-001088,TEMPLATE-008,Power Backup Setup - Excavation,2025-05-08,2025-05-11,Robert Young,Delhi,Completed,Medium,2025-05-13,TASK-001087
PROJ-00297,TASK-001089,TEMPLATE-008,Power Backup Setup - Cable Laying,2025-05-08,2025-05-10,Veronica Reynolds,Delhi,Not Started,Medium,2025-05-13,TASK-001088
PROJ-00298,TASK-001090,TEMPLATE-004,Fiber Trenching - Survey,2025-04-15,2025-04-19,Jacob Houston,Bangalore,Completed,Medium,2025-04-27,TASK-001089
PROJ-00298,TASK-001091,TEMPLATE-004,Fiber Trenching - Excavation,2025-04-15,2025-04-18,Melissa Shaw,Chennai,Delayed,Medium,2025-04-27,TASK-001090
PROJ-00298,TASK-001092,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-04-15,2025-04-23,Cody Davis,Chennai,Completed,Medium,2025-04-27,TASK-001091
PROJ-00299,TASK-001093,TEMPLATE-009,Power Backup Setup - Survey,2024-08-09,2024-08-10,Amy Sims,Delhi,Not Started,Medium,2024-08-18,TASK-001092
PROJ-00299,TASK-001094,TEMPLATE-009,Power Backup Setup - Excavation,2024-08-09,2024-08-16,Richard Torres,Delhi,In Progress,Medium,2024-08-18,TASK-001093
PROJ-00299,TASK-001095,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-08-09,2024-08-15,Eric Thomas,Mumbai,Not Started,Low,2024-08-18,TASK-001094
PROJ-00299,TASK-001096,TEMPLATE-009,Power Backup Setup - Testing,2024-08-09,2024-08-16,Lauren Dunn,Hyderabad,Not Started,High,2024-08-18,TASK-001095
PROJ-00299,TASK-001097,TEMPLATE-009,Power Backup Setup - Handover,2024-08-09,2024-08-14,Jesus Hunt,Bangalore,In Progress,Low,2024-08-18,TASK-001096
PROJ-00300,TASK-001098,TEMPLATE-009,Power Backup Setup - Survey,2024-07-16,2024-07-19,Melissa Smith,Hyderabad,Delayed,High,2024-07-25,TASK-001097
PROJ-00300,TASK-001099,TEMPLATE-009,Power Backup Setup - Excavation,2024-07-16,2024-07-23,Daniel Cook,Delhi,Completed,Medium,2024-07-25,TASK-001098
PROJ-00300,TASK-001100,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-07-16,2024-07-18,Lee Welch,Hyderabad,Completed,Low,2024-07-25,TASK-001099
PROJ-00300,TASK-001101,TEMPLATE-009,Power Backup Setup - Testing,2024-07-16,2024-07-20,Brian Butler,Hyderabad,Not Started,Medium,2024-07-25,TASK-001100
PROJ-00300,TASK-001102,TEMPLATE-009,Power Backup Setup - Handover,2024-07-16,2024-07-19,Glenn Lopez,Hyderabad,Not Started,High,2024-07-25,TASK-001101
PROJ-00301,TASK-001103,TEMPLATE-004,Fiber Trenching - Survey,2025-04-06,2025-04-16,Mallory Meyer,Delhi,In Progress,Medium,2025-04-18,TASK-001102
PROJ-00301,TASK-001104,TEMPLATE-004,Fiber Trenching - Excavation,2025-04-06,2025-04-09,Jasmine Moyer,Delhi,In Progress,High,2025-04-18,TASK-001103
PROJ-00301,TASK-001105,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-04-06,2025-04-14,Tyler Carter,Chennai,Not Started,Low,2025-04-18,TASK-001104
PROJ-00302,TASK-001106,TEMPLATE-008,Power Backup Setup - Survey,2025-03-18,2025-03-19,Nathan Rose,Mumbai,Completed,Medium,2025-03-23,TASK-001105
PROJ-00302,TASK-001107,TEMPLATE-008,Power Backup Setup - Excavation,2025-03-18,2025-03-19,Janet Carr,Mumbai,In Progress,High,2025-03-23,TASK-001106
PROJ-00302,TASK-001108,TEMPLATE-008,Power Backup Setup - Cable Laying,2025-03-18,2025-03-20,Haley Wyatt,Bangalore,Delayed,Medium,2025-03-23,TASK-001107
PROJ-00303,TASK-001109,TEMPLATE-001,5G Tower Installation - Survey,2025-04-15,2025-04-16,Julie Harris,Chennai,Not Started,High,2025-04-19,TASK-001108
PROJ-00303,TASK-001110,TEMPLATE-001,5G Tower Installation - Excavation,2025-04-15,2025-04-17,Scott Rowe,Chennai,In Progress,Medium,2025-04-19,TASK-001109
PROJ-00303,TASK-001111,TEMPLATE-001,5G Tower Installation - Cable Laying,2025-04-15,2025-04-17,Lynn Jefferson,Chennai,Not Started,High,2025-04-19,TASK-001110
PROJ-00303,TASK-001112,TEMPLATE-001,5G Tower Installation - Testing,2025-04-15,2025-04-17,Thomas Scott,Bangalore,In Progress,High,2025-04-19,TASK-001111
PROJ-00303,TASK-001113,TEMPLATE-001,5G Tower Installation - Handover,2025-04-15,2025-04-17,Jennifer Delgado,Chennai,Completed,Medium,2025-04-19,TASK-001112
PROJ-00304,TASK-001114,TEMPLATE-008,Power Backup Setup - Survey,2024-09-03,2024-09-06,Erin Perez,Mumbai,In Progress,Medium,2024-09-08,TASK-001113
PROJ-00304,TASK-001115,TEMPLATE-008,Power Backup Setup - Excavation,2024-09-03,2024-09-04,Anthony Pratt PhD,Delhi,Not Started,High,2024-09-08,TASK-001114
PROJ-00304,TASK-001116,TEMPLATE-008,Power Backup Setup - Cable Laying,2024-09-03,2024-09-06,Carla Williams,Chennai,In Progress,Low,2024-09-08,TASK-001115
PROJ-00305,TASK-001117,TEMPLATE-003,Site Acceptance Test - Survey,2024-07-04,2024-07-05,Sharon Price,Chennai,Not Started,High,2024-07-08,TASK-001116
PROJ-00305,TASK-001118,TEMPLATE-003,Site Acceptance Test - Excavation,2024-07-04,2024-07-05,Emily Bennett,Bangalore,Completed,High,2024-07-08,TASK-001117
PROJ-00305,TASK-001119,TEMPLATE-003,Site Acceptance Test - Cable Laying,2024-07-04,2024-07-05,Wayne Taylor,Bangalore,Delayed,Medium,2024-07-08,TASK-001118
PROJ-00306,TASK-001120,TEMPLATE-004,Fiber Trenching - Survey,2025-06-07,2025-06-17,Victoria Brown,Delhi,Delayed,Low,2025-06-19,TASK-001119
PROJ-00306,TASK-001121,TEMPLATE-004,Fiber Trenching - Excavation,2025-06-07,2025-06-11,John Cortez,Mumbai,In Progress,High,2025-06-19,TASK-001120
PROJ-00306,TASK-001122,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-06-07,2025-06-17,Lisa Moon,Delhi,In Progress,High,2025-06-19,TASK-001121
PROJ-00307,TASK-001123,TEMPLATE-009,Power Backup Setup - Survey,2025-06-04,2025-06-05,Diane Lyons,Hyderabad,In Progress,Low,2025-06-13,TASK-001122
PROJ-00307,TASK-001124,TEMPLATE-009,Power Backup Setup - Excavation,2025-06-04,2025-06-06,Robert Morales,Chennai,In Progress,High,2025-06-13,TASK-001123
PROJ-00307,TASK-001125,TEMPLATE-009,Power Backup Setup - Cable Laying,2025-06-04,2025-06-08,Jaime Washington,Hyderabad,Not Started,High,2025-06-13,TASK-001124
PROJ-00307,TASK-001126,TEMPLATE-009,Power Backup Setup - Testing,2025-06-04,2025-06-10,Tracy Cortez,Chennai,Not Started,Low,2025-06-13,TASK-001125
PROJ-00307,TASK-001127,TEMPLATE-009,Power Backup Setup - Handover,2025-06-04,2025-06-08,Jessica Harris,Hyderabad,Delayed,Medium,2025-06-13,TASK-001126
PROJ-00308,TASK-001128,TEMPLATE-003,Site Acceptance Test - Survey,2025-05-04,2025-05-05,Cheryl Morgan,Bangalore,In Progress,High,2025-05-08,TASK-001127
PROJ-00308,TASK-001129,TEMPLATE-003,Site Acceptance Test - Excavation,2025-05-04,2025-05-05,Audrey Tanner,Hyderabad,Completed,Low,2025-05-08,TASK-001128
PROJ-00308,TASK-001130,TEMPLATE-003,Site Acceptance Test - Cable Laying,2025-05-04,2025-05-06,Nicholas Martin,Bangalore,Not Started,Low,2025-05-08,TASK-001129
PROJ-00309,TASK-001131,TEMPLATE-007,Site Acceptance Test - Survey,2025-03-09,2025-03-13,Glenn Smith,Delhi,Not Started,Low,2025-03-18,TASK-001130
PROJ-00309,TASK-001132,TEMPLATE-007,Site Acceptance Test - Excavation,2025-03-09,2025-03-11,Adam Smith,Hyderabad,Delayed,Low,2025-03-18,TASK-001131
PROJ-00309,TASK-001133,TEMPLATE-007,Site Acceptance Test - Cable Laying,2025-03-09,2025-03-14,Michelle Pratt,Mumbai,In Progress,Medium,2025-03-18,TASK-001132
PROJ-00309,TASK-001134,TEMPLATE-007,Site Acceptance Test - Testing,2025-03-09,2025-03-14,Jennifer Ellis,Hyderabad,Not Started,High,2025-03-18,TASK-001133
PROJ-00309,TASK-001135,TEMPLATE-007,Site Acceptance Test - Handover,2025-03-09,2025-03-14,Matthew Allen,Mumbai,Not Started,Medium,2025-03-18,TASK-001134
PROJ-00310,TASK-001136,TEMPLATE-003,Site Acceptance Test - Survey,2025-05-13,2025-05-14,Aaron Bailey,Bangalore,Delayed,Medium,2025-05-17,TASK-001135
PROJ-00310,TASK-001137,TEMPLATE-003,Site Acceptance Test - Excavation,2025-05-13,2025-05-14,William Roberts,Hyderabad,Delayed,Low,2025-05-17,TASK-001136
PROJ-00310,TASK-001138,TEMPLATE-003,Site Acceptance Test - Cable Laying,2025-05-13,2025-05-15,Lori Hall,Bangalore,Completed,High,2025-05-17,TASK-001137
PROJ-00311,TASK-001139,TEMPLATE-010,Site Acceptance Test - Survey,2025-05-23,2025-05-25,Rachel Patel,Bangalore,In Progress,Medium,2025-06-04,TASK-001138
PROJ-00311,TASK-001140,TEMPLATE-010,Site Acceptance Test - Excavation,2025-05-23,2025-05-31,David Graves,Delhi,Not Started,Medium,2025-06-04,TASK-001139
PROJ-00311,TASK-001141,TEMPLATE-010,Site Acceptance Test - Cable Laying,2025-05-23,2025-06-02,Joseph Young,Hyderabad,Delayed,Medium,2025-06-04,TASK-001140
PROJ-00312,TASK-001142,TEMPLATE-004,Fiber Trenching - Survey,2024-10-05,2024-10-06,Kayla Wilson,Mumbai,Not Started,High,2024-10-17,TASK-001141
PROJ-00312,TASK-001143,TEMPLATE-004,Fiber Trenching - Excavation,2024-10-05,2024-10-06,Nicolas Hernandez,Bangalore,In Progress,High,2024-10-17,TASK-001142
PROJ-00312,TASK-001144,TEMPLATE-004,Fiber Trenching - Cable Laying,2024-10-05,2024-10-11,Jennifer Williams,Bangalore,Completed,Low,2024-10-17,TASK-001143
PROJ-00313,TASK-001145,TEMPLATE-003,Site Acceptance Test - Survey,2025-03-03,2025-03-05,Michelle Hobbs,Hyderabad,Completed,Medium,2025-03-07,TASK-001144
PROJ-00313,TASK-001146,TEMPLATE-003,Site Acceptance Test - Excavation,2025-03-03,2025-03-05,Megan Leblanc,Hyderabad,Completed,High,2025-03-07,TASK-001145
PROJ-00313,TASK-001147,TEMPLATE-003,Site Acceptance Test - Cable Laying,2025-03-03,2025-03-05,Dr. Alexis Martinez,Bangalore,In Progress,Medium,2025-03-07,TASK-001146
PROJ-00314,TASK-001148,TEMPLATE-009,Power Backup Setup - Survey,2024-08-07,2024-08-14,Robert Gay,Hyderabad,Delayed,Low,2024-08-16,TASK-001147
PROJ-00314,TASK-001149,TEMPLATE-009,Power Backup Setup - Excavation,2024-08-07,2024-08-10,Jacob Lawrence,Hyderabad,Delayed,Medium,2024-08-16,TASK-001148
PROJ-00314,TASK-001150,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-08-07,2024-08-10,Levi Leon,Hyderabad,Completed,High,2024-08-16,TASK-001149
PROJ-00314,TASK-001151,TEMPLATE-009,Power Backup Setup - Testing,2024-08-07,2024-08-11,Jeremiah Greer,Delhi,Not Started,High,2024-08-16,TASK-001150
PROJ-00314,TASK-001152,TEMPLATE-009,Power Backup Setup - Handover,2024-08-07,2024-08-09,Jared Ritter,Bangalore,In Progress,Low,2024-08-16,TASK-001151
PROJ-00315,TASK-001153,TEMPLATE-004,Fiber Trenching - Survey,2024-07-09,2024-07-18,Mary Smith DDS,Bangalore,Completed,High,2024-07-21,TASK-001152
PROJ-00315,TASK-001154,TEMPLATE-004,Fiber Trenching - Excavation,2024-07-09,2024-07-19,Sydney Moore,Mumbai,In Progress,Medium,2024-07-21,TASK-001153
PROJ-00315,TASK-001155,TEMPLATE-004,Fiber Trenching - Cable Laying,2024-07-09,2024-07-10,David Richardson,Mumbai,In Progress,Medium,2024-07-21,TASK-001154
PROJ-00316,TASK-001156,TEMPLATE-010,Site Acceptance Test - Survey,2024-11-15,2024-11-22,Connor Aguilar,Mumbai,Not Started,Medium,2024-11-27,TASK-001155
PROJ-00316,TASK-001157,TEMPLATE-010,Site Acceptance Test - Excavation,2024-11-15,2024-11-19,Angela Torres,Chennai,Not Started,High,2024-11-27,TASK-001156
PROJ-00316,TASK-001158,TEMPLATE-010,Site Acceptance Test - Cable Laying,2024-11-15,2024-11-16,Anne Jones,Bangalore,Delayed,High,2024-11-27,TASK-001157
PROJ-00317,TASK-001159,TEMPLATE-009,Power Backup Setup - Survey,2024-07-13,2024-07-16,Michele Lucas,Hyderabad,Not Started,Low,2024-07-22,TASK-001158
PROJ-00317,TASK-001160,TEMPLATE-009,Power Backup Setup - Excavation,2024-07-13,2024-07-19,Mary Jones,Bangalore,Delayed,Low,2024-07-22,TASK-001159
PROJ-00317,TASK-001161,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-07-13,2024-07-15,Felicia Joseph,Hyderabad,Completed,Low,2024-07-22,TASK-001160
PROJ-00317,TASK-001162,TEMPLATE-009,Power Backup Setup - Testing,2024-07-13,2024-07-14,Jennifer Ellis,Hyderabad,In Progress,High,2024-07-22,TASK-001161
PROJ-00317,TASK-001163,TEMPLATE-009,Power Backup Setup - Handover,2024-07-13,2024-07-15,Brooke Cook,Mumbai,Completed,Low,2024-07-22,TASK-001162
PROJ-00318,TASK-001164,TEMPLATE-001,5G Tower Installation - Survey,2024-07-05,2024-07-06,Timothy Gonzalez,Mumbai,Completed,Medium,2024-07-09,TASK-001163
PROJ-00318,TASK-001165,TEMPLATE-001,5G Tower Installation - Excavation,2024-07-05,2024-07-07,Kevin Simpson,Bangalore,Delayed,High,2024-07-09,TASK-001164
PROJ-00318,TASK-001166,TEMPLATE-001,5G Tower Installation - Cable Laying,2024-07-05,2024-07-06,Hannah Lewis,Hyderabad,Not Started,High,2024-07-09,TASK-001165
PROJ-00318,TASK-001167,TEMPLATE-001,5G Tower Installation - Testing,2024-07-05,2024-07-06,Phyllis Conley,Mumbai,Completed,High,2024-07-09,TASK-001166
PROJ-00318,TASK-001168,TEMPLATE-001,5G Tower Installation - Handover,2024-07-05,2024-07-07,Kendra Williams,Chennai,Completed,Low,2024-07-09,TASK-001167
PROJ-00319,TASK-001169,TEMPLATE-010,Site Acceptance Test - Survey,2025-03-19,2025-03-23,Monica Martinez,Bangalore,Delayed,High,2025-03-31,TASK-001168
PROJ-00319,TASK-001170,TEMPLATE-010,Site Acceptance Test - Excavation,2025-03-19,2025-03-20,Deborah Smith,Chennai,In Progress,Medium,2025-03-31,TASK-001169
PROJ-00319,TASK-001171,TEMPLATE-010,Site Acceptance Test - Cable Laying,2025-03-19,2025-03-28,Matthew Perez PhD,Mumbai,Not Started,High,2025-03-31,TASK-001170
PROJ-00320,TASK-001172,TEMPLATE-005,RF Optimization - Survey,2025-06-01,2025-06-07,Hannah Landry,Mumbai,Completed,High,2025-06-11,TASK-001171
PROJ-00320,TASK-001173,TEMPLATE-005,RF Optimization - Excavation,2025-06-01,2025-06-06,Patrick Goodwin,Bangalore,Delayed,High,2025-06-11,TASK-001172
PROJ-00320,TASK-001174,TEMPLATE-005,RF Optimization - Cable Laying,2025-06-01,2025-06-09,Mariah Walsh,Delhi,Completed,Medium,2025-06-11,TASK-001173
PROJ-00320,TASK-001175,TEMPLATE-005,RF Optimization - Testing,2025-06-01,2025-06-09,Michelle Hudson,Hyderabad,Not Started,Medium,2025-06-11,TASK-001174
PROJ-00321,TASK-001176,TEMPLATE-002,Fiber Trenching - Survey,2024-11-29,2024-12-04,Sean Lane,Mumbai,Delayed,High,2024-12-14,TASK-001175
PROJ-00321,TASK-001177,TEMPLATE-002,Fiber Trenching - Excavation,2024-11-29,2024-12-12,Tara Williams,Delhi,In Progress,Medium,2024-12-14,TASK-001176
PROJ-00321,TASK-001178,TEMPLATE-002,Fiber Trenching - Cable Laying,2024-11-29,2024-12-06,Lindsey Payne,Chennai,Not Started,High,2024-12-14,TASK-001177
PROJ-00322,TASK-001179,TEMPLATE-005,RF Optimization - Survey,2024-08-01,2024-08-05,Chelsea Donovan,Chennai,Not Started,Medium,2024-08-11,TASK-001178
PROJ-00322,TASK-001180,TEMPLATE-005,RF Optimization - Excavation,2024-08-01,2024-08-07,Amanda Frank,Mumbai,In Progress,Medium,2024-08-11,TASK-001179
PROJ-00322,TASK-001181,TEMPLATE-005,RF Optimization - Cable Laying,2024-08-01,2024-08-07,Benjamin Page,Chennai,In Progress,High,2024-08-11,TASK-001180
PROJ-00322,TASK-001182,TEMPLATE-005,RF Optimization - Testing,2024-08-01,2024-08-06,Cynthia Johnson,Delhi,In Progress,Medium,2024-08-11,TASK-001181
PROJ-00323,TASK-001183,TEMPLATE-004,Fiber Trenching - Survey,2024-07-22,2024-07-26,Michael Dunn,Delhi,Completed,Low,2024-08-03,TASK-001182
PROJ-00323,TASK-001184,TEMPLATE-004,Fiber Trenching - Excavation,2024-07-22,2024-07-26,Melissa Nelson,Delhi,In Progress,High,2024-08-03,TASK-001183
PROJ-00323,TASK-001185,TEMPLATE-004,Fiber Trenching - Cable Laying,2024-07-22,2024-07-28,Michael Barrera,Delhi,Not Started,Low,2024-08-03,TASK-001184
PROJ-00324,TASK-001186,TEMPLATE-002,Fiber Trenching - Survey,2025-01-04,2025-01-15,Charles Ramirez,Bangalore,Not Started,High,2025-01-19,TASK-001185
PROJ-00324,TASK-001187,TEMPLATE-002,Fiber Trenching - Excavation,2025-01-04,2025-01-05,William Christian,Bangalore,Completed,High,2025-01-19,TASK-001186
PROJ-00324,TASK-001188,TEMPLATE-002,Fiber Trenching - Cable Laying,2025-01-04,2025-01-10,Chad Roach,Bangalore,Completed,Medium,2025-01-19,TASK-001187
PROJ-00325,TASK-001189,TEMPLATE-003,Site Acceptance Test - Survey,2024-12-18,2024-12-20,Sean Price,Bangalore,In Progress,High,2024-12-22,TASK-001188
PROJ-00325,TASK-001190,TEMPLATE-003,Site Acceptance Test - Excavation,2024-12-18,2024-12-19,Jesse Smith,Mumbai,Delayed,Medium,2024-12-22,TASK-001189
PROJ-00325,TASK-001191,TEMPLATE-003,Site Acceptance Test - Cable Laying,2024-12-18,2024-12-19,Gary Richards,Hyderabad,Completed,Medium,2024-12-22,TASK-001190
PROJ-00326,TASK-001192,TEMPLATE-003,Site Acceptance Test - Survey,2024-10-11,2024-10-13,Brooke Smith,Mumbai,Delayed,Medium,2024-10-15,TASK-001191
PROJ-00326,TASK-001193,TEMPLATE-003,Site Acceptance Test - Excavation,2024-10-11,2024-10-12,Shane Haley,Mumbai,In Progress,Medium,2024-10-15,TASK-001192
PROJ-00326,TASK-001194,TEMPLATE-003,Site Acceptance Test - Cable Laying,2024-10-11,2024-10-12,Corey Graham,Chennai,Completed,High,2024-10-15,TASK-001193
PROJ-00327,TASK-001195,TEMPLATE-005,RF Optimization - Survey,2024-10-19,2024-10-22,Danny Andrews,Hyderabad,Completed,Low,2024-10-29,TASK-001194
PROJ-00327,TASK-001196,TEMPLATE-005,RF Optimization - Excavation,2024-10-19,2024-10-24,Danielle Smith,Bangalore,Completed,Medium,2024-10-29,TASK-001195
PROJ-00327,TASK-001197,TEMPLATE-005,RF Optimization - Cable Laying,2024-10-19,2024-10-22,Jennifer Carlson,Bangalore,Delayed,Low,2024-10-29,TASK-001196
PROJ-00327,TASK-001198,TEMPLATE-005,RF Optimization - Testing,2024-10-19,2024-10-26,Amy Holt,Chennai,Completed,Medium,2024-10-29,TASK-001197
PROJ-00328,TASK-001199,TEMPLATE-005,RF Optimization - Survey,2024-08-21,2024-08-29,Belinda Curtis,Delhi,In Progress,High,2024-08-31,TASK-001198
